agl_thermal_conductivity_300K,agl_debye_temperature,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K
2.3463,246.925,26.8493,26.1313,4.49506e-05
2.34933,346.938,69.3743,67.502,3.95484e-05
2.34935,451.894,79.9876,78.0195,3.89821e-05
2.35694,279.984,58.733,57.5244,3.38799e-05
2.35731,207.021,29.9072,29.3175,3.62693e-05
2.37159,261.849,12.2652,11.5839,8.12391e-05
2.35868,251.945,35.5251,34.7907,3.21241e-05
2.36013,293.007,52.8341,51.5743,3.70159e-05
2.35211,184.96,12.1228,11.7839,5.33973e-05
2.35752,218.007,18.1175,17.553,5.3933e-05
2.36369,225.983,30.0427,29.1914,5.10113e-05
2.36119,251.961,24.0801,23.2098,5.20356e-05
2.3647,270.056,35.8271,34.6353,4.74803e-05
2.36605,435.994,80.5895,78.617,3.88499e-05
2.36872,246.011,29.66,29.042,3.18402e-05
2.36991,286.17,9.71496,8.64884,0.000167295
2.32355,262.037,24.2167,23.151,6.88296e-05
2.34575,286.961,18.2956,17.251,7.10848e-05
2.36647,421.113,81.0525,79.1398,3.78826e-05
2.3729,177.967,12.2247,11.8006,6.35143e-05
2.37288,235.953,18.18,17.4803,5.5234e-05
2.37488,243.068,20.8979,20.3478,3.50652e-05
2.35963,205.086,12.2495,11.7395,6.94712e-05
2.37711,416.995,56.5423,54.6979,4.80278e-05
2.38554,187.044,9.25358,8.83779,9.45105e-05
2.37927,310.028,50.5534,48.4902,6.43179e-05
2.37838,218.971,24.2903,23.4,6.20535e-05
2.38037,160.01,6.17654,5.92021,7.22347e-05
2.3685,324.079,18.346,17.0603,0.000100864
2.38819,309.114,50.5735,48.5054,6.45342e-05
2.39265,293.055,35.8719,34.406,5.89317e-05
2.39516,144.973,6.14117,5.93408,5.48006e-05
2.39016,351.089,17.283,16.8521,4.21087e-05
2.39763,308.942,58.9337,57.0334,5.20054e-05
2.3972,198.978,6.01119,5.87434,3.42221e-05
2.39043,213.98,18.5164,17.581,8.13364e-05
2.40041,282.943,29.6251,28.7441,4.41574e-05
2.40075,299.964,14.8715,14.3076,6.17861e-05
2.40129,397.044,45.485,44.1434,4.95733e-05
2.40566,287.066,52.8232,51.6697,3.57119e-05
2.40493,301.878,35.6069,34.3112,5.54285e-05
2.36942,279.919,24.0533,23.0305,6.59188e-05
2.40599,249.993,59.4392,58.02,4.66459e-05
2.40613,482.255,55.6464,53.1157,7.16998e-05
2.40983,202.046,12.1522,11.7433,4.50845e-05
2.41142,278.949,29.7916,28.7837,5.41672e-05
2.41416,481.854,55.6297,53.1086,7.16212e-05
2.41421,526.157,109.059,106.209,4.36309e-05
2.41558,219.985,24.2819,23.3943,6.19443e-05
2.41821,323.06,41.1618,39.7414,5.73388e-05
2.42381,181.077,9.20973,8.8465,5.51853e-05
2.42475,226.877,18.427,17.5252,7.94134e-05
2.42303,305.237,15.4309,14.3108,0.000114519
2.42518,227.966,14.9741,14.5896,4.50759e-05
2.42593,276.21,9.39792,8.66193,0.000122272
2.42689,470.01,44.4449,42.7313,7.37737e-05
2.42756,299.014,58.5639,57.1935,4.17679e-05
2.42792,291.067,20.8273,20.0845,4.73523e-05
2.45197,175.978,12.1094,11.8022,4.09891e-05
2.43265,362.863,40.3915,39.16,4.75245e-05
2.4329,440.3,28.8515,27.1256,9.54625e-05
2.43857,420.729,23.0596,21.8825,7.75073e-05
2.43569,195.007,12.4158,11.7667,8.18217e-05
2.43806,548.996,121.402,117.657,5.2893e-05
2.43833,428.959,39.5302,38.1055,5.36568e-05
2.43844,209.965,15.2056,14.6559,6.16513e-05
2.47399,269.898,11.9984,11.5484,5.41507e-05
2.44047,308.972,35.6216,34.2291,6.65047e-05
2.44317,379.761,35.1791,33.3945,8.36414e-05
2.44384,374.939,51.5073,50.1002,4.2071e-05
2.44389,191.04,18.0955,17.653,3.95928e-05
2.44489,249.089,12.0115,11.6112,4.97329e-05
2.4464,363.876,40.3712,39.1406,4.74862e-05
2.44543,333.041,35.1432,33.9499,5.15605e-05
2.44721,416.932,29.28,27.428,9.97446e-05
2.44792,400.912,90.1772,88.0871,3.73594e-05
2.4482,162.022,12.0232,11.8297,2.61172e-05
2.45026,272.913,26.7575,25.9495,4.81971e-05
2.4485,221.036,18.0766,17.5404,4.5272e-05
2.45247,369.845,57.8604,55.8145,5.98478e-05
2.45712,254.024,26.6878,26.081,2.98482e-05
2.45495,339.979,40.4744,39.4751,4.14071e-05
2.45896,147.008,6.14132,5.93215,5.47867e-05
2.46082,440.215,37.7163,35.2749,8.13164e-05
2.46093,546.129,120.893,117.801,4.25597e-05
2.46491,198.961,15.4942,14.6982,8.26781e-05
2.46577,216.985,12.0541,11.7026,3.69483e-05
2.47108,520.565,58.1386,54.706,0.000115495
2.4574,275.145,12.0649,11.5355,6.19423e-05
2.47273,443.029,56.2895,54.095,5.34079e-05
2.4842,186.944,9.16415,8.8358,5.49483e-05
2.47583,269.196,15.5808,14.4597,0.000107117
2.48322,147.981,6.14241,5.93136,5.48441e-05
2.48353,278.975,35.2071,34.5245,2.90732e-05
2.48578,254.173,9.5354,8.7164,0.000151113
2.48461,544.877,53.8818,51.3509,7.54764e-05
2.48487,203.998,9.29461,8.80902,6.54834e-05
2.47463,223.05,41.8003,40.8948,3.5813e-05
2.48745,370.083,57.7764,55.8061,5.73078e-05
2.4901,274.939,35.6617,34.5792,4.80309e-05
2.48724,415.063,81.8363,79.3886,4.77599e-05
2.49099,303.889,41.4102,39.9951,5.89079e-05
2.48596,258.059,11.8538,11.5783,4.02805e-05
2.49254,308.948,35.6721,34.231,6.63845e-05
2.49317,487.802,55.4708,52.9523,7.15677e-05
2.49319,257.891,24.1835,23.1809,6.43609e-05
2.49458,360.975,82.7776,81.1247,3.40596e-05
2.49631,221.105,18.4796,17.551,7.41946e-05
2.5034,245.06,12.1432,11.6303,5.31402e-05
2.50771,280.007,27.3662,25.927,9.241e-05
2.50834,348.161,38.2634,36.5967,8.22803e-05
2.50915,242.069,26.8541,26.1641,4.03448e-05
2.51047,214.019,12.0422,11.7109,3.60863e-05
2.52341,282.944,35.2877,34.489,3.78558e-05
2.50909,380.002,40.0161,38.8844,4.48443e-05
2.51519,276.008,87.485,86.3627,2.456e-05
2.51847,254.957,21.2491,20.2975,7.02075e-05
2.49722,244.928,15.2228,14.5389,7.16346e-05
2.51185,546.001,147.333,143.493,4.28644e-05
2.52007,190.064,12.2623,11.7749,6.66845e-05
2.52023,339.944,23.3831,22.5741,5.30778e-05
2.53673,283.046,35.2826,34.4894,3.77063e-05
2.53843,301.094,11.9516,11.4441,6.0411e-05
2.54009,379.993,57.0287,55.547,3.98419e-05
2.54518,260.105,12.232,11.5881,7.33257e-05
2.54711,265.045,18.2887,17.3594,8.18603e-05
2.54728,264.848,21.2843,20.2457,8.47576e-05
2.54771,289.107,27.1369,25.8537,7.59054e-05
2.55156,237.923,18.3232,17.4786,8.34536e-05
2.54864,362.903,34.5238,33.5525,4.32997e-05
2.54489,210.996,18.448,17.5896,8.14086e-05
2.55088,258.973,35.6467,34.726,3.91695e-05
2.55098,522.046,90.9311,88.2774,4.78857e-05
2.55409,199.019,12.0874,11.7494,3.91777e-05
2.54604,227.934,18.3342,17.5182,6.79382e-05
2.55329,254.897,15.1665,14.5001,6.25114e-05
2.55492,257.031,17.9896,17.3845,4.70242e-05
2.56162,402.123,51.2,49.5571,4.91517e-05
2.56389,316.998,58.187,56.8534,3.98413e-05
2.56596,599.001,101.6,99.2366,3.49394e-05
2.56683,247.055,29.812,29.0384,4.39947e-05
2.57349,172.933,9.21483,8.85947,5.6636e-05
2.56978,259.943,35.6918,34.7239,3.9326e-05
2.5725,172.999,9.21671,8.85966,5.67906e-05
2.51977,251.002,12.0757,11.6081,5.11428e-05
2.57346,225.976,15.0391,14.599,4.2e-05
2.57757,396.83,45.5788,44.1541,4.81743e-05
2.57464,410.832,51.3295,49.3903,5.53266e-05
2.5756,150.98,6.18522,5.92942,6.51969e-05
2.91,217.085,12.0341,11.7026,5.54287e-05
2.57638,238.112,12.2374,11.6511,6.76677e-05
2.57345,359.959,40.2168,39.1846,4.63682e-05
2.57659,390.134,62.5767,60.8489,4.2093e-05
2.57906,316.13,15.0837,14.2447,9.09354e-05
2.57982,234.026,29.9909,29.1352,5.10982e-05
2.5813,518.192,48.9551,46.9044,6.82514e-05
2.6264,298.008,23.7478,22.9025,5.93537e-05
2.58746,371.081,40.9107,39.0798,8.42814e-05
2.5879,450.297,34.0903,32.3879,7.92351e-05
2.59847,272.038,18.1537,17.3181,6.93178e-05
2.58917,229.01,26.8721,26.2537,3.58244e-05
2.58999,342.986,49.4995,47.9038,4.00395e-05
2.57957,432.999,67.3842,65.1852,5.64143e-05
2.57924,259.966,23.9293,23.1551,5.43527e-05
2.59427,310.124,47.3394,45.6225,5.32273e-05
2.59135,264.985,29.556,28.8943,3.41601e-05
2.59321,232.009,35.6089,34.973,3.27655e-05
2.59371,229.02,26.8715,26.2541,3.5747e-05
2.59755,187.974,12.0564,11.7753,4.14202e-05
2.59683,352.067,57.9992,56.1665,4.32225e-05
2.59683,309.917,47.3455,45.6256,5.33047e-05
2.5959,341.045,35.145,33.856,6.20495e-05
2.59586,347.976,57.9106,56.2438,4.49143e-05
2.59665,226.025,18.0529,17.5188,4.51573e-05
2.60333,309.901,47.3297,45.621,5.30886e-05
2.60018,310.083,47.3319,45.6183,5.31917e-05
2.59841,154.992,6.19698,5.92514,7.41736e-05
2.59677,309.987,47.3398,45.6247,5.31878e-05
2.60352,310.091,47.3266,45.6177,5.30965e-05
2.60239,286.071,41.2275,40.2065,4.61092e-05
2.60238,318.947,17.6444,17.0574,4.88217e-05
2.60321,263.015,26.7143,26.022,4.06387e-05
2.59574,310.015,47.3413,45.6242,5.32339e-05
2.60863,310.04,47.3342,45.6233,5.31569e-05
2.60863,310.04,47.3342,45.6233,5.31569e-05
2.60437,234.0,35.5733,34.9524,3.17094e-05
2.60445,349.966,46.0996,44.9642,3.49099e-05
2.71607,273.04,23.7476,23.0678,4.4363e-05
2.60679,309.987,47.3378,45.6282,5.30979e-05
2.5925,309.99,47.3442,45.6243,5.32871e-05
2.60908,310.037,47.3335,45.6231,5.31429e-05
2.6119,396.973,37.3441,35.8911,6.25345e-05
2.61303,269.121,11.973,11.5508,5.18363e-05
2.61292,442.999,28.4327,27.0751,7.74817e-05
2.62446,338.072,23.2694,22.582,4.90499e-05
2.61371,322.897,47.3017,45.4278,6.62354e-05
2.61679,281.997,35.5797,34.5134,4.55383e-05
2.61735,281.912,35.5758,34.508,4.5547e-05
2.61793,311.937,43.6377,42.7058,3.27831e-05
2.35901,399.199,23.6193,22.1085,8.55492e-05
2.62856,186.011,9.20206,8.83939,5.49559e-05
2.58023,286.892,5.95251,5.74371,4.3724e-05
2.6197,325.95,80.6161,79.3162,2.66557e-05
2.61665,246.042,14.9981,14.5248,4.66599e-05
2.62893,177.037,12.2011,11.8026,5.8053e-05
2.62806,248.04,12.0816,11.6171,6.86777e-05
2.62982,382.878,14.806,13.9071,9.7789e-05
2.63279,389.873,56.7492,55.3098,4.05471e-05
2.63299,284.753,9.48488,8.64095,0.000116146
2.63317,373.405,15.4267,13.9897,0.000160042
2.60179,310.012,47.3212,45.6147,5.30424e-05
2.63265,173.955,9.21123,8.8581,5.64664e-05
2.62334,310.91,47.33,45.6148,5.31905e-05
2.63671,485.858,55.6629,53.0162,6.38478e-05
2.63744,243.934,41.7113,40.6827,4.53833e-05
2.6374,315.018,52.2956,51.1906,3.24926e-05
2.63124,427.112,25.7498,24.5408,7.87024e-05
2.6702,284.105,23.9015,23.0012,6.39683e-05
2.6429,473.929,108.704,106.457,3.53302e-05
2.65519,404.953,62.0801,60.4721,3.95034e-05
2.64572,393.895,35.3986,33.2227,8.40133e-05
2.64685,201.087,6.19864,5.87659,7.16603e-05
2.64716,190.988,12.2449,11.7719,6.57119e-05
2.65072,253.995,15.2226,14.5059,6.93869e-05
2.7428,243.098,18.5151,17.4603,9.1539e-05
2.65347,291.858,27.2774,25.831,8.44002e-05
2.65858,304.975,35.5017,34.271,6.08528e-05
2.65543,435.894,60.9191,59.6216,3.44893e-05
2.65899,238.011,18.1152,17.4682,4.79208e-05
2.6566,272.002,53.1827,51.902,4.23955e-05
2.67084,209.897,9.20838,8.79544,7.08473e-05
2.66227,474.906,108.632,106.391,3.52803e-05
2.66389,242.01,26.7016,26.1637,3.32263e-05
2.66512,295.033,18.0604,17.1988,6.69131e-05
2.66584,343.959,49.9531,47.9241,6.41641e-05
2.66838,291.108,15.7757,14.3815,0.000178596
2.67155,250.037,20.8276,20.3117,3.33845e-05
2.6708,257.053,23.9299,23.1735,5.27679e-05
2.66467,268.948,17.9089,17.3219,5.31004e-05
2.67353,250.07,21.1766,20.3228,6.39859e-05
2.67664,230.065,18.3758,17.5122,7.51383e-05
2.6737,178.049,15.1459,14.7475,5.38958e-05
2.67378,418.122,56.2886,54.6721,4.3217e-05
2.68088,414.353,20.7787,19.2349,0.000121698
2.65599,186.982,9.19322,8.83644,5.41833e-05
2.67815,244.946,47.7399,46.4863,4.50414e-05
2.67869,270.963,35.3644,34.6076,3.5016e-05
2.67904,336.813,15.208,14.155,0.000112109
2.67755,297.108,18.0656,17.1888,6.77474e-05
2.68192,284.958,29.7594,28.74,5.60898e-05
2.69455,189.008,9.24766,8.83476,7.27978e-05
2.68282,363.934,45.7808,44.7177,4.00574e-05
2.68398,251.092,6.06013,5.80501,6.53918e-05
2.6785,207.955,9.19247,8.79995,6.44668e-05
2.68094,380.115,62.741,61.1107,3.89258e-05
2.6945,370.023,40.1897,39.0497,4.418e-05
2.69674,280.864,15.1435,14.3981,7.58804e-05
2.69976,212.943,9.10644,8.78655,5.19758e-05
2.68636,296.827,12.5221,11.4796,0.000133948
2.69527,277.964,17.9818,17.2835,5.43827e-05
2.69596,185.954,18.1803,17.671,5.16887e-05
2.70123,258.986,29.7938,28.949,4.22878e-05
2.7049,202.899,12.2134,11.7428,6.56715e-05
2.70539,288.978,35.2113,34.422,3.7615e-05
2.70871,248.006,87.8841,87.0196,1.92129e-05
2.70835,252.013,18.3289,17.4179,7.70035e-05
2.71117,357.983,40.7393,39.2455,6.02599e-05
2.71547,383.095,39.8624,38.835,4.628e-05
2.79126,207.004,9.13023,8.798,5.08896e-05
2.71923,235.953,11.9979,11.6509,4.09068e-05
2.72288,412.22,23.1254,21.9676,7.3772e-05
2.71716,285.983,47.2325,45.9466,3.9372e-05
2.72783,263.873,15.2738,14.4673,7.79336e-05
2.721,222.071,18.2144,17.5392,5.34836e-05
2.71475,314.816,17.979,17.0929,6.83825e-05
2.73649,349.052,35.0204,33.7563,6.20018e-05
2.73168,286.005,47.2253,45.9459,3.92737e-05
2.70956,325.974,18.3658,17.0521,0.000111904
2.73391,346.811,23.5792,22.5309,6.80102e-05
2.73052,285.082,26.8327,25.8676,6.61795e-05
2.72914,310.076,58.3449,56.9853,4.19754e-05
2.73674,286.09,47.2295,45.9504,3.92585e-05
2.73384,286.097,47.2229,45.9446,3.92551e-05
2.73288,229.94,18.4618,17.5127,8.99267e-05
2.7329,432.849,58.6091,57.0098,4.09322e-05
2.73132,176.009,9.20647,8.85531,5.62951e-05
2.73394,239.005,23.9784,23.281,4.30066e-05
2.73444,311.04,20.6927,19.9531,4.91523e-05
2.73889,287.986,81.4692,80.3212,2.34172e-05
2.73614,326.07,46.4486,45.3526,3.93304e-05
2.73712,192.988,12.237,11.7673,6.53918e-05
2.73731,165.058,12.4051,11.8328,7.87605e-05
2.73838,292.024,26.6682,25.8082,4.83293e-05
2.73106,253.067,18.3163,17.4124,7.77902e-05
2.74093,272.78,9.53785,8.6729,0.000132841
2.73276,480.979,78.8959,76.9153,4.03642e-05
2.75215,241.997,18.3038,17.4574,7.24101e-05
2.73167,401.858,62.4525,60.5721,4.28413e-05
2.74415,184.995,6.21669,5.89509,7.74115e-05
2.74476,340.82,15.1339,14.1325,0.000104228
2.74664,252.021,35.8138,34.8028,4.80455e-05
2.74815,282.96,29.4044,28.7404,3.43559e-05
2.75033,318.025,50.2764,48.3557,6.27835e-05
2.75069,248.983,21.2192,20.329,6.83545e-05
2.74181,268.058,53.0742,51.9549,3.48934e-05
2.75169,355.199,38.1946,36.5127,6.60012e-05
2.75214,392.956,56.8018,55.2674,4.44899e-05
2.76419,294.189,9.09113,8.60707,8.0002e-05
2.75855,310.955,23.49,22.7972,4.68176e-05
2.76098,250.938,20.8545,20.3049,3.50868e-05
2.75922,187.062,18.1752,17.666,5.1654e-05
2.76197,229.01,17.9642,17.5002,3.57758e-05
2.77139,279.122,12.0142,11.5197,6.48409e-05
2.76444,258.032,23.938,23.1641,4.7313e-05
2.76721,208.028,5.97967,5.86211,3.00035e-05
2.76558,282.942,23.969,23.0073,6.76935e-05
2.7658,274.068,53.1388,51.8712,4.21191e-05
2.75996,216.952,12.0282,11.703,3.99268e-05
2.76201,271.972,23.8559,23.0785,4.96346e-05
2.77481,223.11,18.2005,17.5334,5.31913e-05
2.77217,404.01,81.1896,79.6908,3.20712e-05
2.76724,275.962,35.2823,34.5531,3.28461e-05
2.77529,268.037,35.8197,34.6577,5.31504e-05
2.77574,423.893,58.8541,57.2471,4.1769e-05
2.74742,548.825,45.2864,43.51,6.39298e-05
2.77905,235.074,6.26707,5.83471,0.000105224
2.78146,277.093,23.9293,23.0472,5.52162e-05
2.7874,291.064,29.8734,28.6977,6.77857e-05
2.78961,366.104,57.3087,55.8625,4.35488e-05
2.79677,193.974,9.18404,8.82377,5.7933e-05
2.79108,268.093,35.7896,34.6497,5.25845e-05
2.7927,223.958,18.2846,17.5343,6.27043e-05
2.79454,228.973,17.9638,17.5034,3.55147e-05
2.79265,228.986,17.9632,17.5028,3.55511e-05
2.79344,553.02,104.71,102.017,4.26926e-05
2.79455,274.989,47.1279,46.0908,3.56546e-05
2.79491,179.996,15.1386,14.7423,5.40438e-05
2.79532,374.065,57.076,55.6708,4.00316e-05
2.79544,266.997,26.6961,25.9941,4.73547e-05
2.79911,341.006,83.1023,81.7044,2.91924e-05
2.80233,179.05,15.1375,14.7452,5.40905e-05
2.80448,322.102,12.0987,11.3749,0.0001001
2.80518,269.018,17.6232,17.3106,2.70685e-05
2.81006,449.046,79.9018,78.1277,3.52856e-05
2.81834,193.052,9.13277,8.82411,5.13499e-05
2.797,297.939,18.0267,17.185,6.58801e-05
2.80438,186.019,12.0074,11.7776,3.05717e-05
2.80944,211.879,9.24779,8.7929,7.93049e-05
2.81421,298.948,35.4667,34.3335,4.60493e-05
2.81194,224.099,18.1938,17.5301,5.30531e-05
2.81849,299.842,23.8892,22.8909,7.01531e-05
2.81493,265.019,9.18634,8.67934,7.54071e-05
2.81906,195.986,12.2283,11.7618,6.48964e-05
2.81675,230.049,17.9629,17.4995,3.57038e-05
2.82113,459.175,57.8782,56.316,4.13296e-05
2.82348,224.073,18.2001,17.5323,5.31959e-05
2.82508,168.967,6.38582,5.9152,0.000133566
2.82887,220.915,12.297,11.7001,7.81237e-05
2.82524,244.036,9.21316,8.72655,7.58491e-05
2.83114,281.956,35.3475,34.5009,3.80791e-05
2.8338,184.926,9.18505,8.83931,5.61446e-05
2.83535,248.958,9.00372,8.70837,6.10978e-05
2.83587,252.957,26.8036,26.0912,4.04621e-05
2.8359,244.009,35.2364,34.847,1.85662e-05
2.83888,356.998,79.6563,78.4094,2.70002e-05
2.83775,187.013,18.1631,17.6678,5.1103e-05
2.83018,311.827,11.944,11.4028,6.24865e-05
2.84366,391.014,25.7497,24.8914,4.87477e-05
2.8467,254.946,26.6263,26.0711,3.21239e-05
2.84718,316.913,58.2084,56.8559,4.14108e-05
2.84943,240.002,26.8932,26.1808,4.02228e-05
2.84662,189.946,9.18031,8.83204,5.33677e-05
2.85135,314.001,58.2686,56.9181,4.14669e-05
2.85156,221.048,35.8806,35.0687,4.70412e-05
2.86204,256.112,15.1964,14.498,6.52478e-05
2.85262,276.051,35.3075,34.5576,3.47765e-05
2.85299,349.879,34.8902,33.7298,5.90776e-05
2.85458,176.918,6.38546,5.90683,0.000127055
2.85481,226.981,11.9894,11.6741,3.53875e-05
2.48157,214.165,9.45295,8.79442,0.000109875
2.85695,233.912,18.218,17.492,6.00367e-05
2.86649,233.997,18.206,17.4892,5.95905e-05
2.8663,279.896,23.9135,23.0301,5.51733e-05
2.86302,295.92,35.7007,34.3713,5.96759e-05
2.86846,234.052,18.016,17.4839,4.53018e-05
2.87067,213.952,18.0644,17.5666,4.8278e-05
2.86628,230.035,12.1652,11.6706,7.04486e-05
2.87154,386.095,56.7187,55.3991,4.16056e-05
2.87476,228.985,26.7126,26.2429,2.90988e-05
2.8752,217.979,15.3559,14.6348,7.66487e-05
2.87573,264.935,12.0388,11.5657,5.08016e-05
2.87902,341.012,40.5364,39.469,4.64522e-05
2.87351,184.963,18.15,17.674,5.0314e-05
2.88342,379.269,14.9447,13.9339,0.000110558
2.88363,320.105,43.8786,42.6056,4.58097e-05
2.88627,201.971,12.2271,11.747,6.58368e-05
2.8902,305.079,43.9954,42.813,4.20567e-05
2.89071,312.033,15.1513,14.2453,9.31457e-05
2.89378,340.97,40.728,39.4758,5.33256e-05
2.89475,313.966,58.2442,56.9075,4.12629e-05
2.8955,229.935,11.9822,11.6659,3.48434e-05
2.89548,417.892,42.2892,41.0097,4.896e-05
2.8943,222.14,6.2407,5.85201,8.57535e-05
2.91274,319.981,46.5729,45.4404,3.51395e-05
2.88318,244.92,15.0479,14.5309,4.9339e-05
2.89782,451.136,55.732,53.8666,4.98786e-05
2.90024,320.846,23.8068,22.7405,7.01128e-05
2.90678,266.969,41.3159,40.4174,3.45701e-05
2.90507,202.988,18.1072,17.6077,4.8044e-05
2.9072,350.005,43.1252,42.1354,3.81513e-05
2.91558,229.955,12.2899,11.6753,7.96416e-05
2.91034,242.005,26.8888,26.1715,4.04286e-05
2.91289,169.965,6.2498,5.91173,8.49557e-05
2.91736,261.085,20.8134,20.2506,3.59522e-05
2.92107,240.982,26.878,26.1751,3.98511e-05
2.92374,257.043,15.0658,14.4885,6.37709e-05
2.92202,332.916,23.4582,22.6334,5.15292e-05
2.92675,185.981,6.12719,5.89205,6.72875e-05
2.92498,255.009,11.9915,11.5933,4.80927e-05
2.92966,309.007,58.2451,57.0004,3.5167e-05
2.93063,284.999,35.0108,34.4519,3.03021e-05
2.93297,250.972,17.8548,17.4042,4.08339e-05
2.93858,321.996,43.8572,42.5861,4.57991e-05
2.9397,322.908,43.8478,42.569,4.59907e-05
2.94079,206.014,5.96466,5.86385,2.64392e-05
2.94204,253.045,24.037,23.2023,6.00785e-05
2.94259,268.03,53.0725,51.9618,3.4773e-05
2.94898,321.183,18.0419,17.0623,7.74328e-05
2.96542,119.997,6.11194,5.9542,7.59584e-05
2.95539,254.062,6.08924,5.80178,7.08797e-05
2.94906,399.987,56.646,55.1015,4.12021e-05
2.95051,345.971,60.3859,59.0839,3.31206e-05
2.95286,352.125,14.583,14.0494,5.26663e-05
2.95097,489.021,60.2209,58.1656,4.72221e-05
2.95438,374.893,23.031,22.2742,5.03814e-05
2.95591,323.996,43.8419,42.5604,4.60886e-05
2.94304,227.982,14.9666,14.5895,3.58497e-05
2.95743,83.9717,3.08459,2.9886,9.44156e-05
2.95812,454.833,50.3543,48.4144,5.31442e-05
2.95806,297.023,23.333,22.8845,3.30485e-05
2.95885,264.991,20.7603,20.2254,3.51739e-05
2.95489,310.996,35.3245,34.1947,4.48877e-05
2.96141,279.974,35.2678,34.516,3.47516e-05
2.90849,259.012,15.1112,14.4807,6.03325e-05
2.96399,289.015,35.3414,34.4302,3.91569e-05
2.9638,254.96,24.0191,23.1903,5.93122e-05
2.96104,261.076,27.1495,26.0498,6.61614e-05
2.96514,341.91,57.7508,56.3618,3.80215e-05
2.96806,331.864,26.3305,25.4624,4.83173e-05
2.9652,332.012,80.2876,79.1392,2.45506e-05
2.96853,381.972,57.078,55.5028,4.35906e-05
2.96983,273.096,35.6094,34.5958,4.03626e-05
2.97068,411.993,67.0271,65.7305,3.39622e-05
2.97337,257.099,9.11604,8.69575,6.62252e-05
2.9733,289.982,14.8377,14.3472,5.66914e-05
2.97736,262.003,17.9905,17.358,5.32259e-05
2.97628,329.061,49.3074,48.1291,3.51789e-05
2.97696,188.048,6.33576,5.89486,0.000108474
2.97853,256.933,35.4712,34.7393,3.63078e-05
2.9788,247.971,35.2043,34.8146,1.85689e-05
2.97885,247.971,35.2034,34.8139,1.85653e-05
2.99286,235.085,18.3276,17.4893,7.37532e-05
3.12729,186.035,6.22402,5.89411,8.04781e-05
2.9802,275.173,18.2987,17.3097,8.59629e-05
2.98283,348.945,46.0407,44.9732,3.8726e-05
2.98378,346.93,35.0033,33.7837,5.36658e-05
2.98393,251.887,9.08067,8.70526,5.9014e-05
2.98324,247.985,35.1982,34.8101,1.85371e-05
2.98548,379.945,14.8719,13.9224,0.000102319
2.98724,375.091,57.0376,55.6488,4.39954e-05
2.98916,358.813,29.3572,28.0403,7.22625e-05
2.99,265.074,20.7367,20.2249,3.32182e-05
2.99004,296.09,32.3399,31.4939,3.84107e-05
2.99615,293.022,46.6126,45.8221,2.7187e-05
3.00742,236.95,18.1846,17.4771,5.91679e-05
3.00588,284.073,23.6937,22.994,4.67645e-05
3.00082,356.869,34.9321,33.6575,6.88115e-05
3.00224,287.041,35.2842,34.445,3.77149e-05
3.00331,245.974,35.4275,34.8376,3.03669e-05
3.01611,426.896,39.2497,38.1201,4.57431e-05
3.00565,361.999,34.5175,33.5704,4.72362e-05
3.02279,258.982,6.20509,5.79985,0.000102088
3.0121,288.084,35.2783,34.4342,3.78757e-05
3.00717,236.013,17.9885,17.4733,3.82406e-05
3.01519,307.015,58.5064,57.0543,4.34599e-05
3.02287,200.987,12.0689,11.7439,4.53182e-05
3.01199,225.955,17.9601,17.5155,3.56518e-05
3.0206,421.858,33.8171,32.7473,4.64735e-05
3.02122,279.167,12.146,11.5263,6.89515e-05
